registration_date,total_usage_time,pets,carpet_score,sent_for_repair,failure_date,battery_status,impact_status,ir_status,had_failure,time_to_failure,type_of_failure
2018-01-27,468,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-28,1548,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-28,461,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-28,921,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-29,826,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-29,1339,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-29,1368,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-29,1441,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-29,1283,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-30,520,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-30,627,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-31,774,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-31,757,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-31,965,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-01-31,915,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-01,1811,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-01,729,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-01,775,0,5,1,2019-08-18,1,0,0,1,563,Battery
2018-02-02,1561,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-02,691,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-02,1543,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-03,687,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-03,722,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-03,646,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-03,811,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-03,362,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-04,644,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-04,1218,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-05,651,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-06,87,1,3,1,2018-04-01,0,0,1,1,54,Ir
2018-02-06,681,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-06,1965,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-07,306,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-07,571,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-08,443,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-08,1591,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-08,856,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-08,213,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-09,805,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-09,694,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-10,538,1,4,1,2019-01-11,0,0,1,1,335,Ir
2018-02-10,506,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-10,569,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-11,574,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-12,506,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-12,693,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-12,771,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-12,357,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-13,675,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-13,1362,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-13,990,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-14,1671,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-14,1421,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-14,360,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-15,486,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,590,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,891,0,3,1,2019-08-25,1,0,0,1,555,Battery
2018-02-16,467,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,656,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,872,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,559,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-16,579,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-17,927,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-18,392,0,5,1,2019-10-30,0,0,1,1,619,Ir
2018-02-18,823,1,3,1,2019-03-21,0,0,1,1,396,Ir
2018-02-18,299,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-18,469,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-19,432,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-19,207,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-19,671,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-20,944,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-21,692,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-21,2157,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-21,1453,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-21,664,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-21,205,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-22,1077,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-22,1783,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-22,796,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-22,824,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-22,918,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-23,1555,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-23,691,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-23,1165,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-23,902,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-24,464,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,1797,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,372,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,796,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,1137,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,717,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,1188,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,1230,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-25,751,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-26,1966,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-26,753,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-26,547,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-27,638,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-27,647,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-28,689,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-28,549,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-02-28,392,0,6,1,2019-02-19,0,0,1,1,356,Ir
2018-02-28,681,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-01,630,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-01,1654,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-02,436,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-03,875,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-03,664,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-03,507,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-04,1574,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-04,752,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-05,1813,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-05,737,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-05,1293,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-06,603,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-06,1487,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-06,450,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-06,1791,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,1173,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,875,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,564,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,769,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,620,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-07,1514,1,5,1,2019-12-29,1,0,0,1,662,Battery
2018-03-08,1137,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-08,802,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-09,771,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-09,596,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-09,1123,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-10,1540,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-10,1539,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-11,674,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-13,1429,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-13,567,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-14,947,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-14,350,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-14,652,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-15,1296,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-15,452,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-17,97,1,3,1,2018-04-20,0,0,1,1,34,Ir
2018-03-17,26,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-17,467,0,2,1,2019-02-06,1,0,0,1,326,Battery
2018-03-17,1627,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-17,580,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-17,2037,1,7,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-18,1979,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-18,769,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-19,703,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-19,587,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-19,374,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-20,1981,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-20,1943,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-20,1499,1,4,1,2019-11-09,1,0,0,1,599,Battery
2018-03-21,623,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-21,1244,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-21,470,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-21,830,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-21,686,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-21,972,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-22,850,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-22,1385,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-22,475,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-22,1074,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-22,862,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-23,1199,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-23,662,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-23,423,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-23,485,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-24,334,0,2,1,2018-10-29,0,0,1,1,219,Ir
2018-03-24,253,0,2,1,2018-09-11,0,0,1,1,171,Ir
2018-03-24,552,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-25,1391,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-26,356,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-26,415,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-26,1111,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-27,200,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-27,522,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-27,789,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-27,642,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-29,650,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-29,254,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-29,1714,1,2,1,2019-10-15,1,0,0,1,565,Battery
2018-03-30,653,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-30,2113,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-30,564,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-30,564,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-31,487,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-31,444,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-31,684,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-03-31,952,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-01,1319,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-01,185,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-01,482,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-01,1207,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-01,257,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-02,725,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-04,779,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-04,693,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-04,847,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-05,643,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-05,437,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-06,753,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-06,767,1,5,1,2019-02-10,1,0,0,1,310,Battery
2018-04-06,582,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-06,646,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-06,1057,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-07,100,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-07,354,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-08,1390,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-08,530,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-08,607,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-08,654,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-09,502,0,8,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-10,728,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-10,1882,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-11,2074,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-11,920,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-12,654,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,647,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,1344,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,886,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,646,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,1377,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,643,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-13,418,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-14,955,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-14,963,1,3,1,2019-07-16,1,0,0,1,458,Battery
2018-04-14,641,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-14,547,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-16,805,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-16,844,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-16,135,0,2,1,2018-07-31,0,0,1,1,106,Ir
2018-04-16,606,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-16,207,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-17,624,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-18,644,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-18,821,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-18,672,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-19,728,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-20,996,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-21,854,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-21,149,0,4,1,2018-10-12,0,0,1,1,174,Ir
2018-04-22,782,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-22,737,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-22,1776,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-22,1999,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-22,797,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-23,196,0,5,1,2018-09-24,0,0,1,1,154,Ir
2018-04-23,747,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-23,1546,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-23,704,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-24,302,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-24,517,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-25,543,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-25,535,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-25,394,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-25,568,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-26,1579,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-26,1096,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-26,1827,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-26,466,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-26,926,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-27,686,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-29,728,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-29,524,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-29,1160,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-29,815,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-29,617,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-30,1874,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-30,1372,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-04-30,458,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-01,652,0,3,1,2019-07-21,1,0,0,1,446,Battery
2018-05-02,730,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-02,1611,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-02,789,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-02,768,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-02,398,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-03,753,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-03,1997,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-03,599,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-05,1722,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-05,457,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,379,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,493,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,294,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,635,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,900,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-07,1414,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,188,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,478,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,429,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,1112,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,1350,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-09,644,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-10,1246,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-10,732,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-10,724,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-10,696,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-10,528,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-11,823,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-12,156,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-12,685,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-12,791,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-13,488,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-13,584,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-13,762,0,2,1,2019-12-16,1,0,0,1,582,Battery
2018-05-13,742,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,639,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,840,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,380,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,731,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,1703,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,962,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,593,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,1255,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-14,746,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,789,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,1437,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,949,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,665,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,1797,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-15,450,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-16,1182,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-17,334,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-17,66,0,2,1,2018-09-18,0,0,1,1,124,Ir
2018-05-17,675,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-17,459,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-18,1308,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-18,870,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-18,838,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-18,691,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-19,763,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-19,625,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-19,779,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-20,1510,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-21,396,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-21,471,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-21,1321,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-22,742,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-23,622,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-23,489,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-24,527,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-24,325,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-24,1697,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-25,720,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-25,503,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-25,545,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-25,755,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-26,691,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-26,407,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-26,610,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-26,905,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-27,790,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-27,679,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,514,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,570,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,499,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,713,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,666,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,634,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-28,1335,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-29,430,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-29,988,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-29,575,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-29,468,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-31,392,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-05-31,867,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-01,643,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-01,515,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-01,329,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-02,593,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-03,1460,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-03,564,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-06-03,1039,1,2,0,1970-01-01,0,0,0,0,-1,Censored
